video_id,video_title,view_count,channel_name,channel_id,channel_url,time_record,video_tag
cIbwFCdWDYk,Mau Random Bentar!,219,ShinMei,UCahetHoMuR0j0EKLogexCIg,/@ShinMeii,2024-03-18 23:32:23.757362,[]
vZ96jD3jh1Q,Kenapa Eropa Pro LGBT banget? Padahal Dulu Paling Anti! Lupa Tragedi Masa Lalu? | LearningByGoogling,83622,Sepulang Sekolah,UCfQHaUbD0oEBH_FRYHE5qIg,/@SepulangSekolah,2024-03-18 23:32:23.757362,"['sepulang sekolah', 'koi', 'jui', 'SMA', 'pelajar', 'komedi', 'comedy', 'standup', 'web series', 'bogor', 'indonesia', 'belajar', 'learning by googling', 'learning by google', 'learning with google', 'koide', 'koide namizo', 'koiyocabe', 'koiyo cabe', 'koyocabe', 'koyo cabe', 'history', 'sejarah', 'budaya', 'culture', 'asia tenggara', 'south east asia', 'story telling', 'storytelling', 'penjelasan', 'eropa', 'pelangi', 'raindow', 'index rainbow', 'rainbows', 'index']"
61pFVMafYX4,PASS OR FAIL!? | Frieren Beyond Journeys End Episode 27 Reaction!,225,HumbleBruce,UCxReQgrGRVDRWvgZu1_gqWg,/@TheHumbleBruce,2024-03-18 23:32:23.757362,"['anime', 'anime reaction', 'anime opening', 'anime opening reaction', 'humblebruce', 'Frieren Beyond Journeys End Episode 27 Reaction!', 'PASS OR FAIL!? | Frieren Beyond Journeys End Episode 27 Reaction!', 'Frieren 1x27', 'Frieren Ep 27', 'Frieren Ep 27 Reaction', 'Frieren Reaction!', 'Frieren Ep 27 Reaction!']"
yM9nzbzJNec,Sousou no Frieren Ep. 27 Emotional OST- Flower Field | COVER,7148,TaeIn Kim Music,UCO-CX5f2TOpRxeoi0Xi9C1A,/channel/UCO-CX5f2TOpRxeoi0Xi9C1A,2024-03-18 23:32:23.757362,"['sousou', 'sousou no frieren', 'frieren', 'frieren ost', 'sousou no frieren emotional ost', 'emotional ost', 'frieren emotional ost', 'frieren sad ost', 'frieren sad music', 'sousou no frieren 27', 'episode 27']"
MfSE956GpUE,The Apothecary Diaries OP/Opening  - Hana ni Natte,981001,AniClipsCollection,UCCCFdfIWVMZt2Gb6kjrj4QA,/@accytofficial,2024-03-18 23:32:23.757362,[]
WRa-38EDrZA,Shangri-La Frontier: Pemburu Gim Ampas Menjajal Gim Dewa - Episode 23 [Takarir Indonesia],321842,Muse Indonesia,UCxxnxya_32jcKj4yN1_kD7A,/@MuseIndonesia,2024-03-18 23:32:23.757362,"['シャンフロ', '日高里菜', '千本木彩花', 'Fantasy', 'Drama', 'isekai', 'komedi', 'muse', 'anime', 'Streaming', 'DiRumahAja']"
qHCVG5xQgwc,Learn Japanese with Fern | Frieren: Beyond Journey's End | Fern blocks Zoltraak,74013,Learn Japanese with Anime,UC9ssvo21riZqIWx6dLyzUNg,/@LearnJapanesewithJasmine,2024-03-18 23:32:23.757362,[]
1h1w876eIAo,MENDING AZKA KATOLIK SELAMANYA DARIPADA DEKET SAMA ONAD‼️- LOGIN - JAFAR - ONAD,824715,Deddy Corbuzier,UCYk4LJI0Pr6RBDWowMm-KUw,/@corbuzier,2024-03-18 23:32:23.757362,"['Login', 'Log in', 'Habib Jafar', 'Onad', 'Onadio Leonardo', 'Closethedoor', 'Login di closethedoor', 'Agama', 'Islam', 'Ramadhan', 'Lucu', 'Debat', 'Sahur', 'buka puasa', 'puasa', 'tarawih', 'Komedi', 'Comedy', 'Deddy Corbuzier', 'Corbuzier', 'Orang tua', 'religi', 'islam', 'kristen', 'muslim', 'gereja', 'anak', 'nada tarina', 'azka corbuzier', 'ibu', 'surga', 'neraka']"
D38u87PnMvc,Don’t PANIC! When you lost in Indonesia! 🇮🇩,590986,kelly,UCIgeYqubI5M8LoLCcZqwlpw,/@kellykorea,2024-03-18 23:32:23.757362,[]
gpLkELOOSkQ,Semua episode Tanpa Sadar Levelku Mentok Setelah Membasmi Slime Selama 300 Tahun [Takarir Indonesia],456637,Muse ID Best Anime Collection,UCjcAfwNEjkXA352e2uMt5Jg,/@museidbestanimecollection,2024-03-18 23:32:23.757362,"['Slime', 'Slime300', 'Azusa', 'Beelzebub', 'Laika', 'YuukiAoi', 'HondoKaede', 'OzawaAri', 'SquareEnix', 'Bushiroad', 'Dmm', 'DirumahAja', 'Muse', 'Gratis', 'Isekai']"
