video_id,video_title,view_count,channel_name,channel_id,channel_url,time_record,video_tag
cIbwFCdWDYk,Mau Random Bentar!,,ShinMei,UCahetHoMuR0j0EKLogexCIg,/@ShinMeii,2024-03-18 23:32:23.757362,[]
vZ96jD3jh1Q,Kenapa Eropa Pro LGBT banget? Padahal Dulu Paling Anti! Lupa Tragedi Masa Lalu? | LearningByGoogling,72517.0,Sepulang Sekolah,UCfQHaUbD0oEBH_FRYHE5qIg,/@SepulangSekolah,2024-03-18 23:32:23.757362,"['sepulang sekolah', 'koi', 'jui', 'SMA', 'pelajar', 'komedi', 'comedy', 'standup', 'web series', 'bogor', 'indonesia', 'belajar', 'learning by googling', 'learning by google', 'learning with google', 'koide', 'koide namizo', 'koiyocabe', 'koiyo cabe', 'koyocabe', 'koyo cabe', 'history', 'sejarah', 'budaya', 'culture', 'asia tenggara', 'south east asia', 'story telling', 'storytelling', 'penjelasan', 'eropa', 'pelangi', 'raindow', 'index rainbow', 'rainbows', 'index']"
ztMUisLKFME,Takina Inoue AI Cover - Boulevard of Broken Dreams #GreenDay #AICover #TakinaInoue #Music #Anime,88.0,The Five Skidderators,UCrcxVXVvJfLGKkx0tabhPRw,/@TheFiveSkidderators,2024-03-18 23:32:23.757362,"['music', 'takina inoue', 'takina ai cover', 'takina inoue edit', 'takina inoue waifu', 'takina inoue amv', 'takina', 'greenday', 'broken dreams', 'broken dreams ai cover', 'green day ai cover', 'boulevard of broken dreams ai cover', 'green day', 'boulevard of broken dreams', 'boulevard of broken dreams official music video', 'green day american idiot', 'green day hits', 'green day lyrics', 'green day music video', 'green day mix', 'green day songs', 'green day official', 'green day videos', 'greenday', 'warner records']"
WRa-38EDrZA,Shangri-La Frontier: Pemburu Gim Ampas Menjajal Gim Dewa - Episode 23 [Takarir Indonesia],318418.0,Muse Indonesia,UCxxnxya_32jcKj4yN1_kD7A,/@MuseIndonesia,2024-03-18 23:32:23.757362,"['シャンフロ', '日高里菜', '千本木彩花', 'Fantasy', 'Drama', 'isekai', 'komedi', 'muse', 'anime', 'Streaming', 'DiRumahAja']"
yM9nzbzJNec,Sousou no Frieren Ep. 27 Emotional OST- Flower Field | COVER,7049.0,TaeIn Kim Music,UCO-CX5f2TOpRxeoi0Xi9C1A,/channel/UCO-CX5f2TOpRxeoi0Xi9C1A,2024-03-18 23:32:23.757362,"['sousou', 'sousou no frieren', 'frieren', 'frieren ost', 'sousou no frieren emotional ost', 'emotional ost', 'frieren emotional ost', 'frieren sad ost', 'frieren sad music', 'sousou no frieren 27', 'episode 27']"
MfSE956GpUE,The Apothecary Diaries OP/Opening  - Hana ni Natte,980674.0,AniClipsCollection,UCCCFdfIWVMZt2Gb6kjrj4QA,/@accytofficial,2024-03-18 23:32:23.757362,[]
94NPlFe13tg,"Discord Got Talent Indonesia ( Ft. Windah Basudara , Fandi DK , Crispy Cendy )",140619.0,Nekoturnal,UCDF0wB8CGKH9dWGSp5HLrDA,/@Nekoturnal,2024-03-18 23:32:23.757362,"['DGT ID', 'DGT Indo', 'Discord Got Talent Indo', 'Nekoturnal', 'Discord', 'Discord Indo', 'Discord Indonesia', 'Discord indo meme', 'discord meme indonesia', 'Discord got talent', 'discord nekoturnal', 'dgt nekoturnal', 'discord got talent nekoturnal', 'milyhya', 'dgt milyhya', 'luthfi halimawan', 'windah basudara', 'brando', 'bocil kematian', 'discolen', 'dgt luthfi', 'discord got milyhya', 'windah', 'dgt windah', 'dgt brando', 'bang windah', 'discord windah', 'bang brando', 'crispy cendy', 'fandi dk', 'bg windah', 'bg brando']"
1h1w876eIAo,MENDING AZKA KATOLIK SELAMANYA DARIPADA DEKET SAMA ONAD‼️- LOGIN - JAFAR - ONAD,563675.0,Deddy Corbuzier,UCYk4LJI0Pr6RBDWowMm-KUw,/@corbuzier,2024-03-18 23:32:23.757362,"['Login', 'Log in', 'Habib Jafar', 'Onad', 'Onadio Leonardo', 'Closethedoor', 'Login di closethedoor', 'Agama', 'Islam', 'Ramadhan', 'Lucu', 'Debat', 'Sahur', 'buka puasa', 'puasa', 'tarawih', 'Komedi', 'Comedy', 'Deddy Corbuzier', 'Corbuzier', 'Orang tua', 'religi', 'islam', 'kristen', 'muslim', 'gereja', 'anak', 'nada tarina', 'azka corbuzier', 'ibu', 'surga', 'neraka']"
3xGu50AtZv0,Haru(Frieren OP) - Violin cover | คำอธิษฐานในวันที่จากลา FRIEREN OP - ไวโอลิน,123.0,Levi 🎻,UCe2Obu7B0f12civziZ_-UMA,/@Levi2102,2024-03-18 23:32:23.757362,[]
YV0SfVzcV1w,"PWK - SUDAH BELAJAR PUASA, SHOLAT, DAN PUNYA KTP ISLAM, INI ALASAN DENNY SUMARGO BELUM LOG IN!!",2435166.0,HAS Creative,UCio3ArXLJ_Mo8FLLGVzIC5A,/@HASCreative,2024-03-18 23:32:23.757362,"['pwk', 'podcast warung', 'warung kopi', 'yanti', 'praz teguh', 'BBEG', 'komika', 'stand up comedy', 'suci', 'Has Creative', 'PWK', 'Podcast Warung Kopi', 'Yanti', 'Yanti Pwk', 'PrazYanti', 'Maling', 'Talkjil', 'Denny Sumargo', 'denny sumargo podcast', 'denny sumargo klarifikasi', 'denny sumargo istri', 'olivia allan', 'curhat bang denny sumargo', 'denny sumargo pwk', 'denny sumargo yanti', 'densu', 'denny sumargo praz teguh', 'denny sumargo ellyas pical', 'denny sumargo basket', 'pembasket sombong', 'denny sumargo aktor', 'lucu', 'kocak', 'komedi']"
